side,counterpart,period,scheduled_ops,operated_ops,cancelled_ops,delay15_ops,nas_delay_minutes,days,ops_per_day,cancelled_ops_per_day,delay15_ops_per_day,nas_delay_minutes_per_day,cancel_rate,delay15_rate,nas_delay_per_scheduled_op
arr,DCA,pre_20250101_0414,129,121,8.0,9.0,203.0,104,1.2403846153846154,0.07692307692307693,0.08653846153846154,1.9519230769230769,0.06201550387596899,0.0743801652892562,1.573643410852713
arr,DCA,stress_20250415_0519,34,31,3.0,6.0,659.0,35,0.9714285714285714,0.08571428571428572,0.17142857142857143,18.82857142857143,0.08823529411764706,0.1935483870967742,19.38235294117647
arr,DEN,cap_20250616_1025,1287,1265,22.0,417.0,16794.0,132,9.75,0.16666666666666666,3.159090909090909,127.22727272727273,0.017094017094017096,0.32964426877470354,13.048951048951048
arr,DEN,extension_20251026_1231,601,597,4.0,133.0,7669.0,67,8.970149253731343,0.05970149253731343,1.9850746268656716,114.46268656716418,0.0066555740432612314,0.22278056951423786,12.760399334442596
arr,DEN,interim_20250520_0615,189,189,0.0,47.0,714.0,27,7.0,0.0,1.7407407407407407,26.444444444444443,0.0,0.24867724867724866,3.7777777777777777
arr,DEN,pre_20250101_0414,861,859,2.0,178.0,4412.0,104,8.278846153846153,0.019230769230769232,1.7115384615384615,42.42307692307692,0.0023228803716608595,0.20721769499417927,5.124274099883856
arr,DEN,stress_20250415_0519,278,271,7.0,133.0,9403.0,35,7.942857142857143,0.2,3.8,268.65714285714284,0.025179856115107913,0.4907749077490775,33.82374100719424
arr,DFW,cap_20250616_1025,1252,1217,35.0,415.0,19957.0,132,9.484848484848484,0.26515151515151514,3.143939393939394,151.18939393939394,0.027955271565495207,0.3410024650780608,15.940095846645367
arr,DFW,extension_20251026_1231,672,656,16.0,208.0,8021.0,67,10.029850746268657,0.23880597014925373,3.1044776119402986,119.71641791044776,0.023809523809523808,0.3170731707317073,11.936011904761905
arr,DFW,interim_20250520_0615,216,216,0.0,70.0,1507.0,27,8.0,0.0,2.5925925925925926,55.81481481481482,0.0,0.32407407407407407,6.976851851851852
arr,DFW,pre_20250101_0414,1006,980,26.0,212.0,4540.0,104,9.673076923076923,0.25,2.0384615384615383,43.65384615384615,0.02584493041749503,0.2163265306122449,4.512922465208748
arr,DFW,stress_20250415_0519,299,280,19.0,141.0,10526.0,35,8.542857142857143,0.5428571428571428,4.0285714285714285,300.74285714285713,0.06354515050167224,0.5035714285714286,35.20401337792642
arr,DSM,cap_20250616_1025,39,38,1.0,3.0,80.0,132,0.29545454545454547,0.007575757575757576,0.022727272727272728,0.6060606060606061,0.02564102564102564,0.07894736842105263,2.051282051282051
arr,DSM,extension_20251026_1231,22,21,1.0,2.0,29.0,67,0.3283582089552239,0.014925373134328358,0.029850746268656716,0.43283582089552236,0.045454545454545456,0.09523809523809523,1.3181818181818181
arr,DSM,interim_20250520_0615,7,7,0.0,1.0,24.0,27,0.25925925925925924,0.0,0.037037037037037035,0.8888888888888888,0.0,0.14285714285714285,3.4285714285714284
arr,DSM,pre_20250101_0414,2,2,0.0,2.0,41.0,104,0.019230769230769232,0.0,0.019230769230769232,0.3942307692307692,0.0,1.0,20.5
arr,DTW,cap_20250616_1025,1495,1431,64.0,407.0,23734.0,132,11.325757575757576,0.48484848484848486,3.0833333333333335,179.8030303030303,0.04280936454849498,0.28441649196366176,15.875585284280936
arr,DTW,extension_20251026_1231,694,645,49.0,188.0,8675.0,67,10.35820895522388,0.7313432835820896,2.8059701492537314,129.47761194029852,0.07060518731988473,0.29147286821705426,12.5
arr,DTW,interim_20250520_0615,181,179,2.0,47.0,2829.0,27,6.703703703703703,0.07407407407407407,1.7407407407407407,104.77777777777777,0.011049723756906077,0.26256983240223464,15.629834254143647
arr,DTW,pre_20250101_0414,734,731,3.0,157.0,4237.0,104,7.0576923076923075,0.028846153846153848,1.5096153846153846,40.74038461538461,0.004087193460490463,0.21477428180574556,5.772479564032698
arr,DTW,stress_20250415_0519,215,204,11.0,102.0,11181.0,35,6.142857142857143,0.3142857142857143,2.914285714285714,319.45714285714286,0.05116279069767442,0.5,52.0046511627907
arr,EGE,extension_20251026_1231,14,14,0.0,4.0,16.0,67,0.208955223880597,0.0,0.05970149253731343,0.23880597014925373,0.0,0.2857142857142857,1.1428571428571428
arr,EGE,pre_20250101_0414,88,87,1.0,28.0,314.0,104,0.8461538461538461,0.009615384615384616,0.2692307692307692,3.019230769230769,0.011363636363636364,0.3218390804597701,3.5681818181818183
arr,EYW,cap_20250616_1025,132,131,1.0,39.0,2426.0,132,1.0,0.007575757575757576,0.29545454545454547,18.37878787878788,0.007575757575757576,0.29770992366412213,18.37878787878788
arr,EYW,extension_20251026_1231,80,78,2.0,26.0,401.0,67,1.1940298507462686,0.029850746268656716,0.3880597014925373,5.985074626865671,0.025,0.3333333333333333,5.0125
arr,EYW,interim_20250520_0615,27,27,0.0,9.0,95.0,27,1.0,0.0,0.3333333333333333,3.5185185185185186,0.0,0.3333333333333333,3.5185185185185186
arr,EYW,pre_20250101_0414,104,103,1.0,25.0,227.0,104,1.0,0.009615384615384616,0.2403846153846154,2.1826923076923075,0.009615384615384616,0.24271844660194175,2.1826923076923075
arr,EYW,stress_20250415_0519,35,34,1.0,17.0,580.0,35,1.0,0.02857142857142857,0.4857142857142857,16.571428571428573,0.02857142857142857,0.5,16.571428571428573
arr,FLL,cap_20250616_1025,1428,1399,29.0,444.0,26753.0,132,10.818181818181818,0.2196969696969697,3.3636363636363638,202.67424242424244,0.02030812324929972,0.3173695496783417,18.734593837535012
arr,FLL,extension_20251026_1231,999,957,42.0,340.0,13584.0,67,14.91044776119403,0.6268656716417911,5.074626865671642,202.7462686567164,0.042042042042042045,0.3552769070010449,13.597597597597598
arr,FLL,interim_20250520_0615,226,226,0.0,53.0,2554.0,27,8.37037037037037,0.0,1.962962962962963,94.5925925925926,0.0,0.2345132743362832,11.300884955752212
arr,FLL,pre_20250101_0414,1727,1706,21.0,349.0,8989.0,104,16.60576923076923,0.20192307692307693,3.355769230769231,86.4326923076923,0.012159814707585408,0.20457209847596716,5.204979733642154
arr,FLL,stress_20250415_0519,446,433,13.0,208.0,19477.0,35,12.742857142857142,0.37142857142857144,5.942857142857143,556.4857142857143,0.02914798206278027,0.48036951501154734,43.67040358744394
arr,FNT,cap_20250616_1025,22,22,0.0,1.0,37.0,132,0.16666666666666666,0.0,0.007575757575757576,0.2803030303030303,0.0,0.045454545454545456,1.6818181818181819
arr,GRR,cap_20250616_1025,334,323,11.0,73.0,3850.0,132,2.5303030303030303,0.08333333333333333,0.553030303030303,29.166666666666668,0.03293413173652695,0.2260061919504644,11.52694610778443
arr,GRR,extension_20251026_1231,133,128,5.0,38.0,1136.0,67,1.9850746268656716,0.07462686567164178,0.5671641791044776,16.955223880597014,0.03759398496240601,0.296875,8.541353383458647
arr,GRR,interim_20250520_0615,57,57,0.0,6.0,197.0,27,2.111111111111111,0.0,0.2222222222222222,7.296296296296297,0.0,0.10526315789473684,3.456140350877193
arr,GRR,pre_20250101_0414,207,202,5.0,23.0,570.0,104,1.9903846153846154,0.04807692307692308,0.22115384615384615,5.480769230769231,0.024154589371980676,0.11386138613861387,2.753623188405797
arr,GRR,stress_20250415_0519,44,34,10.0,10.0,761.0,35,1.2571428571428571,0.2857142857142857,0.2857142857142857,21.742857142857144,0.22727272727272727,0.29411764705882354,17.295454545454547
arr,GSO,cap_20250616_1025,18,18,0.0,9.0,509.0,132,0.13636363636363635,0.0,0.06818181818181818,3.856060606060606,0.0,0.5,28.27777777777778
arr,GSO,stress_20250415_0519,2,2,0.0,0.0,0.0,35,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
arr,GSP,cap_20250616_1025,358,342,16.0,68.0,4345.0,132,2.712121212121212,0.12121212121212122,0.5151515151515151,32.916666666666664,0.0446927374301676,0.19883040935672514,12.136871508379889
arr,GSP,extension_20251026_1231,60,58,2.0,7.0,154.0,67,0.8955223880597015,0.029850746268656716,0.1044776119402985,2.298507462686567,0.03333333333333333,0.1206896551724138,2.566666666666667
arr,GSP,interim_20250520_0615,54,54,0.0,3.0,28.0,27,2.0,0.0,0.1111111111111111,1.037037037037037,0.0,0.05555555555555555,0.5185185185185185
arr,GSP,pre_20250101_0414,43,43,0.0,2.0,45.0,104,0.41346153846153844,0.0,0.019230769230769232,0.4326923076923077,0.0,0.046511627906976744,1.0465116279069768
arr,GSP,stress_20250415_0519,60,58,2.0,18.0,1291.0,35,1.7142857142857142,0.05714285714285714,0.5142857142857142,36.885714285714286,0.03333333333333333,0.3103448275862069,21.516666666666666
arr,HDN,extension_20251026_1231,14,14,0.0,2.0,18.0,67,0.208955223880597,0.0,0.029850746268656716,0.26865671641791045,0.0,0.14285714285714285,1.2857142857142858
arr,HDN,pre_20250101_0414,70,70,0.0,20.0,280.0,104,0.6730769230769231,0.0,0.19230769230769232,2.6923076923076925,0.0,0.2857142857142857,4.0
arr,HHH,cap_20250616_1025,132,131,1.0,38.0,1288.0,132,1.0,0.007575757575757576,0.2878787878787879,9.757575757575758,0.007575757575757576,0.2900763358778626,9.757575757575758
arr,HHH,interim_20250520_0615,27,27,0.0,7.0,683.0,27,1.0,0.0,0.25925925925925924,25.296296296296298,0.0,0.25925925925925924,25.296296296296298
arr,HHH,pre_20250101_0414,20,20,0.0,2.0,355.0,104,0.19230769230769232,0.0,0.019230769230769232,3.4134615384615383,0.0,0.1,17.75
arr,HHH,stress_20250415_0519,35,26,9.0,18.0,2228.0,35,1.0,0.2571428571428571,0.5142857142857142,63.65714285714286,0.2571428571428571,0.6923076923076923,63.65714285714286
arr,HNL,extension_20251026_1231,33,31,2.0,8.0,69.0,67,0.4925373134328358,0.029850746268656716,0.11940298507462686,1.0298507462686568,0.06060606060606061,0.25806451612903225,2.090909090909091
arr,HNL,pre_20250101_0414,90,90,0.0,26.0,180.0,104,0.8653846153846154,0.0,0.25,1.7307692307692308,0.0,0.28888888888888886,2.0
arr,HNL,stress_20250415_0519,5,5,0.0,0.0,0.0,35,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
arr,IAD,cap_20250616_1025,529,519,10.0,196.0,6968.0,132,4.007575757575758,0.07575757575757576,1.4848484848484849,52.78787878787879,0.01890359168241966,0.37764932562620424,13.172022684310019
arr,IAD,extension_20251026_1231,266,264,2.0,78.0,4308.0,67,3.970149253731343,0.029850746268656716,1.164179104477612,64.29850746268657,0.007518796992481203,0.29545454545454547,16.195488721804512
arr,IAD,interim_20250520_0615,122,122,0.0,52.0,2026.0,27,4.518518518518518,0.0,1.9259259259259258,75.03703703703704,0.0,0.4262295081967213,16.60655737704918
arr,IAD,pre_20250101_0414,421,418,3.0,103.0,3782.0,104,4.048076923076923,0.028846153846153848,0.9903846153846154,36.36538461538461,0.007125890736342043,0.24641148325358853,8.983372921615201
arr,IAD,stress_20250415_0519,161,149,12.0,98.0,9162.0,35,4.6,0.34285714285714286,2.8,261.77142857142854,0.07453416149068323,0.6577181208053692,56.90683229813665
arr,IAH,cap_20250616_1025,1424,1405,19.0,413.0,16961.0,132,10.787878787878787,0.14393939393939395,3.128787878787879,128.49242424242425,0.013342696629213483,0.2939501779359431,11.910814606741573
arr,IAH,extension_20251026_1231,725,720,5.0,217.0,10249.0,67,10.82089552238806,0.07462686567164178,3.2388059701492535,152.97014925373134,0.006896551724137931,0.3013888888888889,14.13655172413793
arr,IAH,interim_20250520_0615,206,206,0.0,65.0,1537.0,27,7.62962962962963,0.0,2.4074074074074074,56.925925925925924,0.0,0.3155339805825243,7.461165048543689
arr,IAH,pre_20250101_0414,1066,1046,20.0,180.0,4684.0,104,10.25,0.19230769230769232,1.7307692307692308,45.03846153846154,0.01876172607879925,0.17208413001912046,4.393996247654784
arr,IAH,stress_20250415_0519,310,305,5.0,137.0,14403.0,35,8.857142857142858,0.14285714285714285,3.914285714285714,411.51428571428573,0.016129032258064516,0.4491803278688525,46.461290322580645
arr,ILM,extension_20251026_1231,126,120,6.0,25.0,894.0,67,1.8805970149253732,0.08955223880597014,0.373134328358209,13.343283582089553,0.047619047619047616,0.20833333333333334,7.095238095238095
arr,ILM,interim_20250520_0615,21,21,0.0,8.0,828.0,27,0.7777777777777778,0.0,0.2962962962962963,30.666666666666668,0.0,0.38095238095238093,39.42857142857143
arr,ILM,pre_20250101_0414,43,41,2.0,2.0,40.0,104,0.41346153846153844,0.019230769230769232,0.019230769230769232,0.38461538461538464,0.046511627906976744,0.04878048780487805,0.9302325581395349
arr,ILM,stress_20250415_0519,35,23,12.0,15.0,2322.0,35,1.0,0.34285714285714286,0.42857142857142855,66.34285714285714,0.34285714285714286,0.6521739130434783,66.34285714285714
arr,IND,cap_20250616_1025,799,765,34.0,144.0,9628.0,132,6.053030303030303,0.25757575757575757,1.0909090909090908,72.93939393939394,0.0425531914893617,0.18823529411764706,12.050062578222779
arr,IND,extension_20251026_1231,454,432,22.0,91.0,4870.0,67,6.776119402985074,0.3283582089552239,1.3582089552238805,72.68656716417911,0.048458149779735685,0.21064814814814814,10.726872246696034
arr,IND,interim_20250520_0615,106,106,0.0,18.0,778.0,27,3.925925925925926,0.0,0.6666666666666666,28.814814814814813,0.0,0.16981132075471697,7.339622641509434
arr,IND,pre_20250101_0414,595,578,17.0,91.0,3583.0,104,5.721153846153846,0.16346153846153846,0.875,34.45192307692308,0.02857142857142857,0.157439446366782,6.021848739495798
arr,IND,stress_20250415_0519,156,133,23.0,57.0,6273.0,35,4.457142857142857,0.6571428571428571,1.6285714285714286,179.22857142857143,0.14743589743589744,0.42857142857142855,40.21153846153846
arr,ITH,pre_20250101_0414,4,4,0.0,0.0,0.0,104,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0
arr,JAC,cap_20250616_1025,94,85,9.0,19.0,631.0,132,0.7121212121212122,0.06818181818181818,0.14393939393939395,4.78030303030303,0.09574468085106383,0.2235294117647059,6.712765957446808
arr,JAC,extension_20251026_1231,27,26,1.0,13.0,220.0,67,0.40298507462686567,0.014925373134328358,0.19402985074626866,3.283582089552239,0.037037037037037035,0.5,8.148148148148149
arr,JAC,interim_20250520_0615,24,24,0.0,6.0,374.0,27,0.8888888888888888,0.0,0.2222222222222222,13.851851851851851,0.0,0.25,15.583333333333334
arr,JAC,pre_20250101_0414,153,147,6.0,50.0,1723.0,104,1.4711538461538463,0.057692307692307696,0.4807692307692308,16.567307692307693,0.0392156862745098,0.3401360544217687,11.261437908496733
arr,JAX,cap_20250616_1025,447,433,14.0,116.0,9615.0,132,3.3863636363636362,0.10606060606060606,0.8787878787878788,72.8409090909091,0.03131991051454139,0.2678983833718245,21.51006711409396
arr,JAX,extension_20251026_1231,263,259,4.0,75.0,4212.0,67,3.925373134328358,0.05970149253731343,1.1194029850746268,62.865671641791046,0.015209125475285171,0.28957528957528955,16.015209125475284
arr,JAX,interim_20250520_0615,56,56,0.0,15.0,950.0,27,2.074074074074074,0.0,0.5555555555555556,35.18518518518518,0.0,0.26785714285714285,16.964285714285715
arr,JAX,pre_20250101_0414,416,405,11.0,70.0,3316.0,104,4.0,0.10576923076923077,0.6730769230769231,31.884615384615383,0.026442307692307692,0.1728395061728395,7.971153846153846
arr,JAX,stress_20250415_0519,131,121,10.0,67.0,6656.0,35,3.742857142857143,0.2857142857142857,1.9142857142857144,190.17142857142858,0.07633587786259542,0.5537190082644629,50.80916030534351
arr,LAS,cap_20250616_1025,1079,1069,10.0,263.0,12864.0,132,8.174242424242424,0.07575757575757576,1.9924242424242424,97.45454545454545,0.009267840593141797,0.2460243217960711,11.922150139017608
arr,LAS,extension_20251026_1231,494,487,7.0,96.0,5735.0,67,7.373134328358209,0.1044776119402985,1.4328358208955223,85.59701492537313,0.01417004048582996,0.1971252566735113,11.609311740890687
arr,LAS,interim_20250520_0615,187,187,0.0,35.0,1088.0,27,6.925925925925926,0.0,1.2962962962962963,40.2962962962963,0.0,0.18716577540106952,5.818181818181818
arr,LAS,pre_20250101_0414,957,948,9.0,146.0,2719.0,104,9.201923076923077,0.08653846153846154,1.4038461538461537,26.14423076923077,0.009404388714733543,0.1540084388185654,2.8411703239289445
arr,LAS,stress_20250415_0519,287,280,7.0,113.0,8158.0,35,8.2,0.2,3.2285714285714286,233.0857142857143,0.024390243902439025,0.4035714285714286,28.425087108013937
arr,LAX,cap_20250616_1025,2056,2014,42.0,413.0,17362.0,132,15.575757575757576,0.3181818181818182,3.128787878787879,131.53030303030303,0.020428015564202335,0.20506454816286,8.444552529182879
arr,LAX,extension_20251026_1231,1036,1020,16.0,259.0,8742.0,67,15.462686567164178,0.23880597014925373,3.8656716417910446,130.47761194029852,0.015444015444015444,0.25392156862745097,8.438223938223938
arr,LAX,interim_20250520_0615,399,397,2.0,66.0,2555.0,27,14.777777777777779,0.07407407407407407,2.4444444444444446,94.62962962962963,0.005012531328320802,0.16624685138539042,6.4035087719298245
arr,LAX,pre_20250101_0414,1226,1218,8.0,163.0,2468.0,104,11.788461538461538,0.07692307692307693,1.5673076923076923,23.73076923076923,0.0065252854812398045,0.13382594417077176,2.0130505709624797
arr,LAX,stress_20250415_0519,512,499,13.0,196.0,19041.0,35,14.628571428571428,0.37142857142857144,5.6,544.0285714285715,0.025390625,0.3927855711422846,37.189453125
arr,MCI,cap_20250616_1025,243,234,9.0,46.0,2897.0,132,1.8409090909090908,0.06818181818181818,0.3484848484848485,21.946969696969695,0.037037037037037035,0.19658119658119658,11.921810699588477
arr,MCI,extension_20251026_1231,98,93,5.0,25.0,882.0,67,1.462686567164179,0.07462686567164178,0.373134328358209,13.164179104477611,0.05102040816326531,0.26881720430107525,9.0
arr,MCI,interim_20250520_0615,28,28,0.0,2.0,29.0,27,1.037037037037037,0.0,0.07407407407407407,1.0740740740740742,0.0,0.07142857142857142,1.0357142857142858
arr,MCI,stress_20250415_0519,18,18,0.0,4.0,143.0,35,0.5142857142857142,0.0,0.11428571428571428,4.085714285714285,0.0,0.2222222222222222,7.944444444444445
arr,MCO,cap_20250616_1025,2147,2110,37.0,648.0,37444.0,132,16.265151515151516,0.2803030303030303,4.909090909090909,283.6666666666667,0.017233348858872847,0.3071090047393365,17.44014904517932
arr,MCO,extension_20251026_1231,1337,1280,57.0,411.0,19258.0,67,19.955223880597014,0.8507462686567164,6.134328358208955,287.43283582089555,0.04263275991024682,0.32109375,14.403889304412864
arr,MCO,interim_20250520_0615,381,379,2.0,122.0,5003.0,27,14.11111111111111,0.07407407407407407,4.518518518518518,185.2962962962963,0.005249343832020997,0.32189973614775724,13.131233595800525
arr,MCO,pre_20250101_0414,2098,2079,19.0,423.0,11443.0,104,20.173076923076923,0.18269230769230768,4.0673076923076925,110.02884615384616,0.00905624404194471,0.20346320346320346,5.454242135367016
arr,MCO,stress_20250415_0519,619,601,18.0,319.0,29989.0,35,17.685714285714287,0.5142857142857142,9.114285714285714,856.8285714285714,0.029079159935379646,0.5307820299500832,48.44749596122779
arr,MDW,cap_20250616_1025,8,8,0.0,6.0,524.0,132,0.06060606060606061,0.0,0.045454545454545456,3.9696969696969697,0.0,0.75,65.5
arr,MDW,extension_20251026_1231,28,25,3.0,13.0,1044.0,67,0.417910447761194,0.04477611940298507,0.19402985074626866,15.582089552238806,0.10714285714285714,0.52,37.285714285714285
arr,MEM,cap_20250616_1025,244,230,14.0,57.0,3763.0,132,1.8484848484848484,0.10606060606060606,0.4318181818181818,28.507575757575758,0.05737704918032787,0.24782608695652175,15.422131147540984
arr,MEM,extension_20251026_1231,98,92,6.0,23.0,1019.0,67,1.462686567164179,0.08955223880597014,0.34328358208955223,15.208955223880597,0.061224489795918366,0.25,10.39795918367347
arr,MEM,interim_20250520_0615,27,27,0.0,2.0,54.0,27,1.0,0.0,0.07407407407407407,2.0,0.0,0.07407407407407407,2.0
arr,MEM,stress_20250415_0519,14,14,0.0,5.0,424.0,35,0.4,0.0,0.14285714285714285,12.114285714285714,0.0,0.35714285714285715,30.285714285714285
arr,MIA,cap_20250616_1025,1277,1252,25.0,373.0,16230.0,132,9.674242424242424,0.1893939393939394,2.8257575757575757,122.95454545454545,0.01957713390759593,0.2979233226837061,12.709475332811277
arr,MIA,extension_20251026_1231,790,762,28.0,237.0,10012.0,67,11.791044776119403,0.417910447761194,3.537313432835821,149.43283582089552,0.035443037974683546,0.3110236220472441,12.673417721518987
arr,MIA,interim_20250520_0615,198,197,1.0,68.0,1653.0,27,7.333333333333333,0.037037037037037035,2.5185185185185186,61.22222222222222,0.005050505050505051,0.34517766497461927,8.348484848484848
arr,MIA,pre_20250101_0414,1429,1414,15.0,362.0,7553.0,104,13.740384615384615,0.14423076923076922,3.480769230769231,72.625,0.010496850944716585,0.256011315417256,5.285514345696291
arr,MIA,stress_20250415_0519,370,360,10.0,175.0,12213.0,35,10.571428571428571,0.2857142857142857,5.0,348.9428571428571,0.02702702702702703,0.4861111111111111,33.00810810810811
arr,MKE,cap_20250616_1025,360,344,16.0,96.0,3877.0,132,2.727272727272727,0.12121212121212122,0.7272727272727273,29.37121212121212,0.044444444444444446,0.27906976744186046,10.769444444444444
arr,MKE,extension_20251026_1231,128,117,11.0,37.0,1403.0,67,1.9104477611940298,0.16417910447761194,0.5522388059701493,20.940298507462686,0.0859375,0.3162393162393162,10.9609375
arr,MKE,interim_20250520_0615,50,50,0.0,9.0,306.0,27,1.8518518518518519,0.0,0.3333333333333333,11.333333333333334,0.0,0.18,6.12
arr,MKE,pre_20250101_0414,198,190,8.0,26.0,507.0,104,1.9038461538461537,0.07692307692307693,0.25,4.875,0.04040404040404041,0.1368421052631579,2.5606060606060606
arr,MKE,stress_20250415_0519,56,45,11.0,19.0,1481.0,35,1.6,0.3142857142857143,0.5428571428571428,42.31428571428572,0.19642857142857142,0.4222222222222222,26.446428571428573
arr,MSN,cap_20250616_1025,132,129,3.0,18.0,269.0,132,1.0,0.022727272727272728,0.13636363636363635,2.037878787878788,0.022727272727272728,0.13953488372093023,2.037878787878788
arr,MSN,extension_20251026_1231,67,67,0.0,10.0,495.0,67,1.0,0.0,0.14925373134328357,7.388059701492537,0.0,0.14925373134328357,7.388059701492537
arr,MSN,interim_20250520_0615,27,27,0.0,5.0,88.0,27,1.0,0.0,0.18518518518518517,3.259259259259259,0.0,0.18518518518518517,3.259259259259259
arr,MSN,pre_20250101_0414,103,102,1.0,14.0,216.0,104,0.9903846153846154,0.009615384615384616,0.1346153846153846,2.076923076923077,0.009708737864077669,0.13725490196078433,2.0970873786407767
arr,MSN,stress_20250415_0519,32,29,3.0,7.0,367.0,35,0.9142857142857143,0.08571428571428572,0.2,10.485714285714286,0.09375,0.2413793103448276,11.46875
arr,MSP,cap_20250616_1025,851,830,21.0,228.0,11972.0,132,6.446969696969697,0.1590909090909091,1.7272727272727273,90.6969696969697,0.024676850763807285,0.2746987951807229,14.068155111633372
arr,MSP,extension_20251026_1231,371,342,29.0,131.0,5823.0,67,5.537313432835821,0.43283582089552236,1.955223880597015,86.91044776119404,0.07816711590296496,0.3830409356725146,15.695417789757412
arr,MSP,interim_20250520_0615,135,135,0.0,37.0,1816.0,27,5.0,0.0,1.3703703703703705,67.25925925925925,0.0,0.2740740740740741,13.451851851851853
arr,MSP,pre_20250101_0414,595,588,7.0,101.0,2536.0,104,5.721153846153846,0.0673076923076923,0.9711538461538461,24.384615384615383,0.011764705882352941,0.1717687074829932,4.26218487394958
arr,MSP,stress_20250415_0519,172,165,7.0,95.0,9896.0,35,4.914285714285715,0.2,2.7142857142857144,282.74285714285713,0.040697674418604654,0.5757575757575758,57.53488372093023
arr,MSY,cap_20250616_1025,341,337,4.0,89.0,4616.0,132,2.5833333333333335,0.030303030303030304,0.6742424242424242,34.96969696969697,0.011730205278592375,0.26409495548961426,13.536656891495602
arr,MSY,extension_20251026_1231,262,254,8.0,59.0,2827.0,67,3.91044776119403,0.11940298507462686,0.8805970149253731,42.19402985074627,0.030534351145038167,0.23228346456692914,10.790076335877863
arr,MSY,interim_20250520_0615,69,69,0.0,18.0,706.0,27,2.5555555555555554,0.0,0.6666666666666666,26.14814814814815,0.0,0.2608695652173913,10.231884057971014
arr,MSY,pre_20250101_0414,449,437,12.0,88.0,3162.0,104,4.3173076923076925,0.11538461538461539,0.8461538461538461,30.403846153846153,0.026726057906458798,0.20137299771167047,7.042316258351893
arr,MSY,stress_20250415_0519,128,121,7.0,65.0,5403.0,35,3.657142857142857,0.2,1.8571428571428572,154.37142857142857,0.0546875,0.5371900826446281,42.2109375
arr,MTJ,extension_20251026_1231,13,12,1.0,7.0,200.0,67,0.19402985074626866,0.014925373134328358,0.1044776119402985,2.985074626865672,0.07692307692307693,0.5833333333333334,15.384615384615385
arr,MTJ,pre_20250101_0414,71,71,0.0,24.0,254.0,104,0.6826923076923077,0.0,0.23076923076923078,2.4423076923076925,0.0,0.3380281690140845,3.5774647887323945
arr,MYR,cap_20250616_1025,449,428,21.0,104.0,5337.0,132,3.4015151515151514,0.1590909090909091,0.7878787878787878,40.43181818181818,0.0467706013363029,0.24299065420560748,11.88641425389755
arr,MYR,extension_20251026_1231,144,128,16.0,37.0,1993.0,67,2.1492537313432836,0.23880597014925373,0.5522388059701493,29.746268656716417,0.1111111111111111,0.2890625,13.840277777777779
arr,MYR,interim_20250520_0615,66,65,1.0,17.0,795.0,27,2.4444444444444446,0.037037037037037035,0.6296296296296297,29.444444444444443,0.015151515151515152,0.26153846153846155,12.045454545454545
arr,MYR,pre_20250101_0414,249,240,9.0,33.0,1012.0,104,2.394230769230769,0.08653846153846154,0.3173076923076923,9.73076923076923,0.03614457831325301,0.1375,4.06425702811245
arr,MYR,stress_20250415_0519,124,102,22.0,45.0,6410.0,35,3.5428571428571427,0.6285714285714286,1.2857142857142858,183.14285714285714,0.1774193548387097,0.4411764705882353,51.693548387096776
arr,OGG,extension_20251026_1231,2,2,0.0,0.0,0.0,67,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0
arr,OGG,pre_20250101_0414,1,1,0.0,0.0,0.0,104,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0
arr,OMA,stress_20250415_0519,4,4,0.0,3.0,214.0,35,0.11428571428571428,0.0,0.08571428571428572,6.114285714285714,0.0,0.75,53.5
arr,ORD,cap_20250616_1025,2111,2059,52.0,760.0,30395.0,132,15.992424242424242,0.3939393939393939,5.757575757575758,230.2651515151515,0.0246328754144955,0.36911121903836813,14.398389388915206
arr,ORD,extension_20251026_1231,1135,1094,41.0,395.0,16251.0,67,16.940298507462686,0.6119402985074627,5.895522388059701,242.55223880597015,0.03612334801762115,0.3610603290676417,14.31806167400881
arr,ORD,interim_20250520_0615,421,419,2.0,121.0,5404.0,27,15.592592592592593,0.07407407407407407,4.481481481481482,200.14814814814815,0.004750593824228029,0.28878281622911695,12.836104513064132
arr,ORD,pre_20250101_0414,1735,1723,12.0,400.0,11271.0,104,16.682692307692307,0.11538461538461539,3.8461538461538463,108.375,0.0069164265129683,0.2321532211259431,6.496253602305475
arr,ORD,stress_20250415_0519,588,555,33.0,300.0,21289.0,35,16.8,0.9428571428571428,8.571428571428571,608.2571428571429,0.05612244897959184,0.5405405405405406,36.20578231292517
arr,ORF,cap_20250616_1025,200,187,13.0,40.0,1803.0,132,1.5151515151515151,0.09848484848484848,0.30303030303030304,13.659090909090908,0.065,0.21390374331550802,9.015
arr,ORF,extension_20251026_1231,173,163,10.0,33.0,984.0,67,2.582089552238806,0.14925373134328357,0.4925373134328358,14.686567164179104,0.057803468208092484,0.20245398773006135,5.687861271676301
arr,ORF,interim_20250520_0615,28,27,1.0,3.0,135.0,27,1.037037037037037,0.037037037037037035,0.1111111111111111,5.0,0.03571428571428571,0.1111111111111111,4.821428571428571
